tanggal,IDKAB2,nama_kab,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal
9/2/2021,3277,KOTA CIMAHI,10131,9424,158,13,0,0
9/2/2021,3202,KAB. SUKABUMI,8270,7614,66,19,60,0
9/2/2021,3203,KAB. CIANJUR,8825,8310,67,10,0,0
9/2/2021,3205,KAB. GARUT,19689,18599,756,11,845,0
9/2/2021,3206,KAB. TASIKMALAYA,4441,4081,152,14,411,3
9/2/2021,3208,KAB. KUNINGAN,10901,10420,182,11,5,1
9/2/2021,3211,KAB. SUMEDANG,3705,3404,58,24,15,0
9/2/2021,3213,KAB. SUBANG,7350,6357,199,10,84,0
9/2/2021,3214,KAB. PURWAKARTA,5224,4762,276,6,5,1
9/2/2021,3218,KAB. PANGANDARAN,3967,3748,120,6,17,0
9/2/2021,3271,KOTA BOGOR,7998,7661,168,47,6,0
9/2/2021,3272,KOTA SUKABUMI,6532,6273,211,8,1,0
9/2/2021,3274,KOTA CIREBON,8884,8464,360,9,0,0
9/2/2021,3278,KOTA TASIKMALAYA,11389,10740,357,12,40,1
9/2/2021,3279,KOTA BANJAR,4293,4021,98,9,3,0
9/3/2021,0,BELUM TERIDENTIFIKASI,226658,220115,4346,304,720,74
9/3/2021,3201,KAB. BOGOR,38725,38153,130,73,8,0
9/3/2021,3204,KAB. BANDUNG,28398,26727,559,55,74,0
9/3/2021,3207,KAB. CIAMIS,12300,11711,217,32,35,0
9/3/2021,3209,KAB. CIREBON,20153,19362,424,9,24,10
9/3/2021,3210,KAB. MAJALENGKA,8833,8495,162,8,28,0
9/3/2021,3212,KAB. INDRAMAYU,11791,11088,528,8,51,0
9/3/2021,3215,KAB. KARAWANG,33708,32108,1435,17,20,0
9/3/2021,3216,KAB. BEKASI,29243,26599,215,47,5,0
9/3/2021,3217,KAB. BANDUNG BARAT,8235,7948,103,15,0,0
9/3/2021,3273,KOTA BANDUNG,35862,33584,354,48,502,5
9/3/2021,3275,KOTA BEKASI,37009,36269,441,36,144,0
9/3/2021,3276,KOTA DEPOK,81156,78323,1523,49,78,2
9/3/2021,3277,KOTA CIMAHI,10140,9732,158,9,308,0
9/3/2021,3202,KAB. SUKABUMI,8295,7666,67,25,52,1
9/3/2021,3203,KAB. CIANJUR,8837,8310,67,12,0,0
9/3/2021,3205,KAB. GARUT,19695,18612,756,6,13,0
9/3/2021,3206,KAB. TASIKMALAYA,4451,4133,152,10,52,0
9/3/2021,3208,KAB. KUNINGAN,10905,10432,184,4,12,2
9/3/2021,3211,KAB. SUMEDANG,3717,3418,58,12,14,0
9/3/2021,3213,KAB. SUBANG,7357,6383,199,7,26,0
9/3/2021,3214,KAB. PURWAKARTA,5226,4770,276,2,8,0
9/3/2021,3218,KAB. PANGANDARAN,3981,3770,121,14,22,1
9/3/2021,3271,KOTA BOGOR,8015,7666,168,17,5,0
9/3/2021,3272,KOTA SUKABUMI,6540,6275,211,8,2,0
9/3/2021,3274,KOTA CIREBON,8890,8464,360,6,0,0
9/3/2021,3278,KOTA TASIKMALAYA,11397,10873,358,8,133,1
9/3/2021,3279,KOTA BANJAR,4297,4026,98,4,5,0
9/4/2021,0,BELUM TERIDENTIFIKASI,226733,220583,4361,75,468,15
9/4/2021,3201,KAB. BOGOR,38806,38334,130,81,181,0
9/4/2021,3204,KAB. BANDUNG,28423,26813,559,25,86,0
9/4/2021,3207,KAB. CIAMIS,12323,11711,217,23,0,0
9/4/2021,3209,KAB. CIREBON,20157,19370,432,4,8,8
9/4/2021,3210,KAB. MAJALENGKA,8839,8508,163,6,13,1
9/4/2021,3212,KAB. INDRAMAYU,11795,11126,529,4,38,1
9/4/2021,3215,KAB. KARAWANG,33715,32122,1436,7,14,1
9/4/2021,3216,KAB. BEKASI,29288,26603,309,45,4,94
9/4/2021,3217,KAB. BANDUNG BARAT,8251,8046,103,16,98,0
9/4/2021,3273,KOTA BANDUNG,35913,34493,355,51,909,1
9/4/2021,3275,KOTA BEKASI,37040,36413,442,31,144,1
9/4/2021,3276,KOTA DEPOK,81196,78327,1523,40,4,0
9/4/2021,3277,KOTA CIMAHI,10145,9732,158,5,0,0
9/4/2021,3202,KAB. SUKABUMI,8306,7729,67,11,63,0
9/4/2021,3203,KAB. CIANJUR,8847,8310,68,10,0,1
9/4/2021,3205,KAB. GARUT,19709,18621,756,14,9,0
9/4/2021,3206,KAB. TASIKMALAYA,4461,4146,152,10,13,0
9/4/2021,3208,KAB. KUNINGAN,10920,10438,184,15,6,0
9/4/2021,3211,KAB. SUMEDANG,3731,3426,58,14,8,0
9/4/2021,3213,KAB. SUBANG,7364,6762,199,7,379,0
9/4/2021,3214,KAB. PURWAKARTA,5231,4774,278,5,4,2
9/4/2021,3218,KAB. PANGANDARAN,3989,3788,121,8,18,0
9/4/2021,3271,KOTA BOGOR,8028,7666,168,13,0,0
9/4/2021,3272,KOTA SUKABUMI,6548,6275,211,8,0,0
9/4/2021,3274,KOTA CIREBON,8895,8469,360,5,5,0
9/4/2021,3278,KOTA TASIKMALAYA,11406,10874,358,9,1,0
9/4/2021,3279,KOTA BANJAR,4300,4039,98,3,13,0
9/5/2021,0,BELUM TERIDENTIFIKASI,226793,220701,4362,60,118,1
9/5/2021,3201,KAB. BOGOR,38829,38404,130,23,70,0
9/5/2021,3204,KAB. BANDUNG,28437,26863,559,14,50,0
9/5/2021,3207,KAB. CIAMIS,12336,11754,217,13,43,0
9/5/2021,3209,KAB. CIREBON,20163,19370,432,6,0,0
9/5/2021,3210,KAB. MAJALENGKA,8850,8523,164,11,15,1
9/5/2021,3212,KAB. INDRAMAYU,11803,11141,530,8,15,1
9/5/2021,3215,KAB. KARAWANG,33719,32135,1436,4,13,0
9/5/2021,3216,KAB. BEKASI,29309,26641,309,21,38,0
9/5/2021,3217,KAB. BANDUNG BARAT,8256,8061,104,5,15,1
9/5/2021,3273,KOTA BANDUNG,35953,34591,355,40,98,0
9/5/2021,3275,KOTA BEKASI,37052,36455,442,12,42,0
9/5/2021,3276,KOTA DEPOK,81235,78327,1523,39,0,0
9/5/2021,3277,KOTA CIMAHI,10148,9732,158,3,0,0
9/5/2021,3202,KAB. SUKABUMI,8312,7784,68,6,55,1
9/5/2021,3203,KAB. CIANJUR,8854,8466,68,7,156,0
9/5/2021,3205,KAB. GARUT,19726,18629,756,17,8,0
9/5/2021,3206,KAB. TASIKMALAYA,4474,4146,152,13,0,0
9/5/2021,3208,KAB. KUNINGAN,10927,10447,185,7,9,1
9/5/2021,3211,KAB. SUMEDANG,3733,3441,58,2,15,0
9/5/2021,3213,KAB. SUBANG,7365,6778,200,1,16,1
9/5/2021,3214,KAB. PURWAKARTA,5239,4780,279,8,6,1
9/5/2021,3218,KAB. PANGANDARAN,3992,3801,121,3,13,0
9/5/2021,3271,KOTA BOGOR,8050,7666,168,22,0,0
9/5/2021,3272,KOTA SUKABUMI,6550,6281,211,2,6,0
9/5/2021,3274,KOTA CIREBON,8897,8472,361,2,3,1
9/5/2021,3278,KOTA TASIKMALAYA,11411,10874,358,5,0,0
9/5/2021,3279,KOTA BANJAR,4301,4039,98,1,0,0
9/6/2021,0,BELUM TERIDENTIFIKASI,226936,220937,4446,143,236,84
9/6/2021,3201,KAB. BOGOR,38865,38495,130,36,91,0
9/6/2021,3204,KAB. BANDUNG,28453,26863,559,16,0,0
9/6/2021,3207,KAB. CIAMIS,12347,11754,217,11,0,0
9/6/2021,3209,KAB. CIREBON,20169,19387,444,6,17,12
9/6/2021,3210,KAB. MAJALENGKA,8852,8523,164,2,0,0
9/6/2021,3212,KAB. INDRAMAYU,11804,11164,531,1,23,1
9/6/2021,3215,KAB. KARAWANG,33724,32139,1438,5,4,2
9/6/2021,3216,KAB. BEKASI,29334,27431,310,25,790,1
9/6/2021,3217,KAB. BANDUNG BARAT,8262,8069,104,6,8,0
9/6/2021,3273,KOTA BANDUNG,35988,34619,355,35,28,0
9/6/2021,3275,KOTA BEKASI,37060,36471,442,8,16,0
9/6/2021,3276,KOTA DEPOK,81274,78421,1525,39,94,2
9/6/2021,3277,KOTA CIMAHI,10153,9732,158,5,0,0
9/6/2021,3202,KAB. SUKABUMI,8316,7852,70,4,68,2
9/6/2021,3203,KAB. CIANJUR,8860,8466,68,6,0,0
9/6/2021,3205,KAB. GARUT,19727,18637,756,1,8,0
9/6/2021,3206,KAB. TASIKMALAYA,4482,4232,153,8,86,1
9/6/2021,3208,KAB. KUNINGAN,10930,10456,185,3,9,0
9/6/2021,3211,KAB. SUMEDANG,3736,3463,58,3,22,0
9/6/2021,3213,KAB. SUBANG,7372,6795,200,7,17,0
9/6/2021,3214,KAB. PURWAKARTA,5242,4796,348,3,16,69
9/6/2021,3218,KAB. PANGANDARAN,3994,3803,122,2,2,1
9/6/2021,3271,KOTA BOGOR,8064,7667,168,14,1,0
9/6/2021,3272,KOTA SUKABUMI,6557,6298,211,7,17,0
9/6/2021,3274,KOTA CIREBON,8901,8477,362,4,5,1
9/6/2021,3278,KOTA TASIKMALAYA,11416,10933,359,5,59,1
9/6/2021,3279,KOTA BANJAR,4301,4120,101,0,81,3
9/7/2021,0,BELUM TERIDENTIFIKASI,227206,221558,4465,270,621,19
9/7/2021,3201,KAB. BOGOR,38910,38582,130,45,87,0
9/7/2021,3204,KAB. BANDUNG,28502,26991,559,49,128,0
9/7/2021,3207,KAB. CIAMIS,12356,11860,219,9,106,2
9/7/2021,3209,KAB. CIREBON,20180,19392,610,11,5,166
9/7/2021,3210,KAB. MAJALENGKA,8859,8536,165,7,13,1
9/7/2021,3212,KAB. INDRAMAYU,11812,11178,532,8,14,1
9/7/2021,3215,KAB. KARAWANG,33737,32149,1440,13,10,2
9/7/2021,3216,KAB. BEKASI,29379,28831,357,45,1400,47
9/7/2021,3217,KAB. BANDUNG BARAT,8275,8080,105,13,11,1
9/7/2021,3273,KOTA BANDUNG,36027,34706,357,39,87,2
9/7/2021,3275,KOTA BEKASI,37136,36592,443,76,121,1
9/7/2021,3276,KOTA DEPOK,81308,78524,1530,34,103,5
9/7/2021,3277,KOTA CIMAHI,10167,9732,158,14,0,0
9/7/2021,3202,KAB. SUKABUMI,8335,7892,71,19,40,1
9/7/2021,3203,KAB. CIANJUR,8876,8466,68,16,0,0
9/7/2021,3205,KAB. GARUT,19736,18651,756,9,14,0
9/7/2021,3206,KAB. TASIKMALAYA,4488,4249,153,6,17,0
9/7/2021,3208,KAB. KUNINGAN,10945,10460,186,15,4,1
9/7/2021,3211,KAB. SUMEDANG,3758,3463,58,22,0,0
9/7/2021,3213,KAB. SUBANG,7381,6825,200,9,30,0
9/7/2021,3214,KAB. PURWAKARTA,5248,4802,349,6,6,1
9/7/2021,3218,KAB. PANGANDARAN,3997,3806,122,3,3,0
9/7/2021,3271,KOTA BOGOR,8074,7671,168,10,4,0
9/7/2021,3272,KOTA SUKABUMI,6567,6298,212,10,0,1
9/7/2021,3274,KOTA CIREBON,8906,8481,362,5,4,0
9/7/2021,3278,KOTA TASIKMALAYA,11425,10949,360,9,16,1
9/7/2021,3279,KOTA BANJAR,4307,4125,101,6,5,0
9/8/2021,0,BELUM TERIDENTIFIKASI,227451,221770,4596,245,212,131
9/8/2021,3201,KAB. BOGOR,38958,38678,130,48,96,0
9/8/2021,3204,KAB. BANDUNG,28529,27091,559,27,100,0
9/8/2021,3207,KAB. CIAMIS,12365,11860,220,9,0,1
9/8/2021,3209,KAB. CIREBON,20187,19483,655,7,91,45
9/8/2021,3210,KAB. MAJALENGKA,8874,8536,165,15,0,0
9/8/2021,3212,KAB. INDRAMAYU,11818,11196,533,6,18,1
9/8/2021,3215,KAB. KARAWANG,33750,32157,1441,13,8,1
9/8/2021,3216,KAB. BEKASI,29388,28840,357,9,9,0
9/8/2021,3217,KAB. BANDUNG BARAT,8286,8091,105,11,11,0
9/8/2021,3273,KOTA BANDUNG,36096,34799,357,69,93,0
9/8/2021,3275,KOTA BEKASI,37194,36666,443,58,74,0
9/8/2021,3276,KOTA DEPOK,81362,78581,1530,54,57,0
9/8/2021,3277,KOTA CIMAHI,10175,9732,158,8,0,0
9/8/2021,3202,KAB. SUKABUMI,8345,7950,72,10,58,1
9/8/2021,3203,KAB. CIANJUR,8884,8466,69,8,0,1
9/8/2021,3205,KAB. GARUT,19744,18667,757,8,16,1
9/8/2021,3206,KAB. TASIKMALAYA,4501,4299,154,13,50,1
9/8/2021,3208,KAB. KUNINGAN,10949,10472,187,4,12,1
9/8/2021,3211,KAB. SUMEDANG,3775,3477,58,17,14,0
9/8/2021,3213,KAB. SUBANG,7386,6871,201,5,46,1
9/8/2021,3214,KAB. PURWAKARTA,5251,4812,350,3,10,1
9/8/2021,3218,KAB. PANGANDARAN,4008,3809,123,11,3,1
9/8/2021,3271,KOTA BOGOR,8091,7676,168,17,5,0
9/8/2021,3272,KOTA SUKABUMI,6572,6298,212,5,0,0
9/8/2021,3274,KOTA CIREBON,8909,8486,362,3,5,0
9/8/2021,3278,KOTA TASIKMALAYA,11429,10951,360,4,2,0
9/8/2021,3279,KOTA BANJAR,4310,4125,101,3,0,0
9/9/2021,0,BELUM TERIDENTIFIKASI,227561,221938,4600,110,168,4
9/9/2021,3201,KAB. BOGOR,38998,38699,130,40,21,0
9/9/2021,3204,KAB. BANDUNG,28557,27191,560,28,100,1
9/9/2021,3207,KAB. CIAMIS,12393,11905,221,28,45,1
9/9/2021,3209,KAB. CIREBON,20203,19483,655,16,0,0
9/9/2021,3210,KAB. MAJALENGKA,8881,8536,166,7,0,1
9/9/2021,3212,KAB. INDRAMAYU,11820,11197,533,2,1,0
9/9/2021,3215,KAB. KARAWANG,33759,32163,1441,9,6,0
9/9/2021,3216,KAB. BEKASI,29401,28908,358,13,68,1
9/9/2021,3217,KAB. BANDUNG BARAT,8296,8102,105,10,11,0
9/9/2021,3273,KOTA BANDUNG,36147,34799,357,51,0,0
9/9/2021,3275,KOTA BEKASI,37214,36694,443,20,28,0
9/9/2021,3276,KOTA DEPOK,81398,78674,1532,36,93,2
9/9/2021,3277,KOTA CIMAHI,10182,9732,158,7,0,0
9/9/2021,3202,KAB. SUKABUMI,8353,7977,72,8,27,0
9/9/2021,3203,KAB. CIANJUR,8894,8466,69,10,0,0
9/9/2021,3205,KAB. GARUT,19753,18687,759,9,20,2
9/9/2021,3206,KAB. TASIKMALAYA,4507,4314,154,6,15,0
9/9/2021,3208,KAB. KUNINGAN,10953,10484,187,4,12,0
9/9/2021,3211,KAB. SUMEDANG,3785,3493,58,10,16,0
9/9/2021,3213,KAB. SUBANG,7392,6898,201,6,27,0
9/9/2021,3214,KAB. PURWAKARTA,5255,4813,350,4,1,0
9/9/2021,3218,KAB. PANGANDARAN,4012,3822,123,4,13,0
9/9/2021,3271,KOTA BOGOR,8141,7698,168,50,22,0
9/9/2021,3272,KOTA SUKABUMI,6584,6298,212,12,0,0
9/9/2021,3274,KOTA CIREBON,8912,8486,362,3,0,0
9/9/2021,3278,KOTA TASIKMALAYA,11437,10969,361,8,18,1
9/9/2021,3279,KOTA BANJAR,4316,4125,101,6,0,0
9/10/2021,0,BELUM TERIDENTIFIKASI,227686,222151,4602,125,213,2
9/10/2021,3201,KAB. BOGOR,39040,38724,130,42,25,0
9/10/2021,3204,KAB. BANDUNG,28585,27191,560,28,0,0
9/10/2021,3207,KAB. CIAMIS,12426,11956,222,33,51,1
9/10/2021,3209,KAB. CIREBON,20217,19483,656,14,0,1
9/10/2021,3210,KAB. MAJALENGKA,8883,8578,166,2,42,0
9/10/2021,3212,KAB. INDRAMAYU,11824,11219,534,4,22,1
9/10/2021,3215,KAB. KARAWANG,33767,32200,1443,8,37,2
9/10/2021,3216,KAB. BEKASI,29427,28954,358,26,46,0
9/10/2021,3217,KAB. BANDUNG BARAT,8305,8102,105,9,0,0
9/10/2021,3273,KOTA BANDUNG,36183,34878,357,36,79,0
9/10/2021,3275,KOTA BEKASI,37251,36745,443,37,51,0
9/10/2021,3276,KOTA DEPOK,81447,78737,1532,49,63,0
9/10/2021,3277,KOTA CIMAHI,10188,9732,158,6,0,0
9/10/2021,3202,KAB. SUKABUMI,8368,8075,72,15,98,0
9/10/2021,3203,KAB. CIANJUR,8901,8498,69,7,32,0
9/10/2021,3205,KAB. GARUT,19759,18698,759,6,11,0
9/10/2021,3206,KAB. TASIKMALAYA,4522,4322,154,15,8,0
9/10/2021,3208,KAB. KUNINGAN,10960,10485,187,7,1,0
9/10/2021,3211,KAB. SUMEDANG,3791,3515,58,6,22,0
9/10/2021,3213,KAB. SUBANG,7405,6929,201,13,31,0
9/10/2021,3214,KAB. PURWAKARTA,5260,4819,351,5,6,1
9/10/2021,3218,KAB. PANGANDARAN,4016,3832,123,4,10,0
9/10/2021,3271,KOTA BOGOR,8151,7722,168,10,24,0
9/10/2021,3272,KOTA SUKABUMI,6600,6298,212,16,0,0
9/10/2021,3274,KOTA CIREBON,8916,8488,362,4,2,0
9/10/2021,3278,KOTA TASIKMALAYA,11440,11025,361,3,56,0
9/10/2021,3279,KOTA BANJAR,4326,4125,101,10,0,0
9/11/2021,0,BELUM TERIDENTIFIKASI,227746,222228,4604,60,77,2
9/11/2021,3201,KAB. BOGOR,39082,38752,130,42,28,0
9/11/2021,3204,KAB. BANDUNG,28601,27191,560,16,0,0
9/11/2021,3207,KAB. CIAMIS,12449,11956,222,23,0,0
9/11/2021,3209,KAB. CIREBON,20232,19487,658,15,4,2
9/11/2021,3210,KAB. MAJALENGKA,8890,8578,166,7,0,0
9/11/2021,3212,KAB. INDRAMAYU,11840,11226,535,16,7,1
9/11/2021,3215,KAB. KARAWANG,33773,32219,1444,6,19,1
9/11/2021,3216,KAB. BEKASI,29450,28959,358,23,5,0
9/11/2021,3217,KAB. BANDUNG BARAT,8313,8102,105,8,0,0
9/11/2021,3273,KOTA BANDUNG,36226,34878,358,43,0,1
9/11/2021,3275,KOTA BEKASI,37261,36754,443,10,9,0
9/11/2021,3276,KOTA DEPOK,81482,78744,1532,35,7,0
9/11/2021,3277,KOTA CIMAHI,10196,9732,158,8,0,0
9/11/2021,3202,KAB. SUKABUMI,8375,8123,72,7,48,0
9/11/2021,3203,KAB. CIANJUR,8910,8498,69,9,0,0
9/11/2021,3205,KAB. GARUT,19763,18713,759,4,15,0
9/11/2021,3206,KAB. TASIKMALAYA,4540,4322,154,18,0,0
9/11/2021,3208,KAB. KUNINGAN,10972,10489,187,12,4,0
9/11/2021,3211,KAB. SUMEDANG,3800,3524,58,9,9,0
9/11/2021,3213,KAB. SUBANG,7414,6968,201,9,39,0
9/11/2021,3214,KAB. PURWAKARTA,5264,4825,351,4,6,0
9/11/2021,3218,KAB. PANGANDARAN,4021,3838,123,5,6,0
9/11/2021,3271,KOTA BOGOR,8178,7731,168,27,9,0
9/11/2021,3272,KOTA SUKABUMI,6606,6301,212,6,3,0
9/11/2021,3274,KOTA CIREBON,8920,8489,362,4,1,0
9/11/2021,3278,KOTA TASIKMALAYA,11459,11025,361,19,0,0
9/11/2021,3279,KOTA BANJAR,4327,4125,101,1,0,0
9/12/2021,0,BELUM TERIDENTIFIKASI,228041,222504,4604,295,276,0
9/12/2021,3201,KAB. BOGOR,39117,38794,130,35,42,0
9/12/2021,3204,KAB. BANDUNG,28610,27219,560,9,28,0
9/12/2021,3207,KAB. CIAMIS,12459,12011,222,10,55,0
9/12/2021,3209,KAB. CIREBON,20243,19487,658,11,0,0
9/12/2021,3210,KAB. MAJALENGKA,8891,8626,166,1,48,0
9/12/2021,3212,KAB. INDRAMAYU,11851,11232,536,11,6,1
9/12/2021,3215,KAB. KARAWANG,33778,32232,1445,5,13,1
9/12/2021,3216,KAB. BEKASI,29466,28964,359,16,5,1
9/12/2021,3217,KAB. BANDUNG BARAT,8319,8102,105,6,0,0
9/12/2021,3273,KOTA BANDUNG,36257,35096,358,31,218,0
9/12/2021,3275,KOTA BEKASI,37271,36767,443,10,13,0
9/12/2021,3276,KOTA DEPOK,81527,78744,1532,45,0,0
9/12/2021,3277,KOTA CIMAHI,10201,9732,158,5,0,0
9/12/2021,3202,KAB. SUKABUMI,8380,8167,72,5,44,0
9/12/2021,3203,KAB. CIANJUR,8919,8614,70,9,116,1
9/12/2021,3205,KAB. GARUT,19776,18751,759,13,38,0
9/12/2021,3206,KAB. TASIKMALAYA,4548,4322,154,8,0,0
9/12/2021,3208,KAB. KUNINGAN,10979,10489,187,7,0,0
9/12/2021,3211,KAB. SUMEDANG,3804,3531,58,4,7,0
9/12/2021,3213,KAB. SUBANG,7416,7006,201,2,38,0
9/12/2021,3214,KAB. PURWAKARTA,5267,4828,351,3,3,0
9/12/2021,3218,KAB. PANGANDARAN,4023,3851,123,2,13,0
9/12/2021,3271,KOTA BOGOR,8189,7746,168,11,15,0
9/12/2021,3272,KOTA SUKABUMI,6606,6301,212,0,0,0
9/12/2021,3274,KOTA CIREBON,8921,8489,362,1,0,0
9/12/2021,3278,KOTA TASIKMALAYA,11466,11025,361,7,0,0
9/12/2021,3279,KOTA BANJAR,4332,4125,101,5,0,0
9/13/2021,0,BELUM TERIDENTIFIKASI,228107,222660,4604,66,156,0
9/13/2021,3201,KAB. BOGOR,39146,38817,130,29,23,0
9/13/2021,3204,KAB. BANDUNG,28627,27337,561,17,118,1
9/13/2021,3207,KAB. CIAMIS,12466,12011,222,7,0,0
9/13/2021,3209,KAB. CIREBON,20245,19515,658,2,28,0
9/13/2021,3210,KAB. MAJALENGKA,8891,8626,166,0,0,0
9/13/2021,3212,KAB. INDRAMAYU,11852,11235,537,1,3,1
9/13/2021,3215,KAB. KARAWANG,33782,32262,1446,4,30,1
9/13/2021,3216,KAB. BEKASI,29469,28968,359,3,4,0
9/13/2021,3217,KAB. BANDUNG BARAT,8322,8102,105,3,0,0
9/13/2021,3273,KOTA BANDUNG,36267,35097,358,10,1,0
9/13/2021,3275,KOTA BEKASI,37276,36775,443,5,8,0
9/13/2021,3276,KOTA DEPOK,81552,78873,1535,25,129,3
9/13/2021,3277,KOTA CIMAHI,10203,9732,158,2,0,0
9/13/2021,3202,KAB. SUKABUMI,8387,8167,72,7,0,0
9/13/2021,3203,KAB. CIANJUR,8920,8657,70,1,43,0
9/13/2021,3205,KAB. GARUT,19781,18755,759,5,4,0
9/13/2021,3206,KAB. TASIKMALAYA,4554,4354,154,6,32,0
9/13/2021,3208,KAB. KUNINGAN,10979,10496,187,0,7,0
9/13/2021,3211,KAB. SUMEDANG,3806,3531,58,2,0,0
9/13/2021,3213,KAB. SUBANG,7418,7055,201,2,49,0
9/13/2021,3214,KAB. PURWAKARTA,5267,4829,351,0,1,0
9/13/2021,3218,KAB. PANGANDARAN,4023,3864,123,0,13,0
9/13/2021,3271,KOTA BOGOR,8197,7773,168,8,27,0
9/13/2021,3272,KOTA SUKABUMI,6609,6301,212,3,0,0
9/13/2021,3274,KOTA CIREBON,8921,8493,362,0,4,0
9/13/2021,3278,KOTA TASIKMALAYA,11468,11050,362,2,25,1
9/13/2021,3279,KOTA BANJAR,4332,4125,101,0,0,0
9/14/2021,0,BELUM TERIDENTIFIKASI,228158,222742,4608,51,82,4
9/14/2021,3201,KAB. BOGOR,39178,38840,130,32,23,0
9/14/2021,3204,KAB. BANDUNG,28646,27380,561,19,43,0
9/14/2021,3207,KAB. CIAMIS,12480,12044,224,14,33,2
9/14/2021,3209,KAB. CIREBON,20246,19537,658,1,22,0
9/14/2021,3210,KAB. MAJALENGKA,8896,8626,166,5,0,0
9/14/2021,3212,KAB. INDRAMAYU,11862,11236,538,10,1,1
9/14/2021,3215,KAB. KARAWANG,33792,32277,1447,10,15,1
9/14/2021,3216,KAB. BEKASI,29489,28973,359,20,5,0
9/14/2021,3217,KAB. BANDUNG BARAT,8329,8107,105,7,5,0
9/14/2021,3273,KOTA BANDUNG,36296,35238,358,29,141,0
9/14/2021,3275,KOTA BEKASI,37284,36795,445,8,20,2
9/14/2021,3276,KOTA DEPOK,81575,78944,1538,23,71,3
9/14/2021,3277,KOTA CIMAHI,10206,9732,158,3,0,0
9/14/2021,3202,KAB. SUKABUMI,8395,8235,72,8,68,0
9/14/2021,3203,KAB. CIANJUR,8932,8657,70,12,0,0
9/14/2021,3205,KAB. GARUT,19787,18764,759,6,9,0
9/14/2021,3206,KAB. TASIKMALAYA,4561,4362,154,7,8,0
9/14/2021,3208,KAB. KUNINGAN,10980,10496,187,1,0,0
9/14/2021,3211,KAB. SUMEDANG,3811,3531,58,5,0,0
9/14/2021,3213,KAB. SUBANG,7425,7089,202,7,34,1
9/14/2021,3214,KAB. PURWAKARTA,5274,4839,351,7,10,0
9/14/2021,3218,KAB. PANGANDARAN,4029,3867,123,6,3,0
9/14/2021,3271,KOTA BOGOR,8207,7807,171,10,34,3
9/14/2021,3272,KOTA SUKABUMI,6618,6301,212,9,0,0
9/14/2021,3274,KOTA CIREBON,8924,8503,362,3,10,0
9/14/2021,3278,KOTA TASIKMALAYA,11472,11050,362,4,0,0
9/14/2021,3279,KOTA BANJAR,4333,4125,101,1,0,0
9/15/2021,0,BELUM TERIDENTIFIKASI,228268,222937,4614,110,195,6
9/15/2021,3201,KAB. BOGOR,39201,38873,130,23,33,0
9/15/2021,3204,KAB. BANDUNG,28682,27466,561,36,86,0
9/15/2021,3207,KAB. CIAMIS,12495,12063,226,15,19,2
9/15/2021,3209,KAB. CIREBON,20254,19553,658,8,16,0
9/15/2021,3210,KAB. MAJALENGKA,8910,8650,167,14,24,1
9/15/2021,3212,KAB. INDRAMAYU,11862,11246,539,0,10,1
9/15/2021,3215,KAB. KARAWANG,33800,32298,1448,8,21,1
9/15/2021,3216,KAB. BEKASI,29496,28976,360,7,3,1
9/15/2021,3217,KAB. BANDUNG BARAT,8331,8128,105,2,21,0
9/15/2021,3273,KOTA BANDUNG,36329,35386,358,33,148,0
9/15/2021,3275,KOTA BEKASI,37292,36795,445,8,0,0
9/15/2021,3276,KOTA DEPOK,81603,78989,1545,28,45,7
9/15/2021,3277,KOTA CIMAHI,10212,9732,158,6,0,0
9/15/2021,3202,KAB. SUKABUMI,8406,8253,72,11,18,0
9/15/2021,3203,KAB. CIANJUR,8937,8657,70,5,0,0
9/15/2021,3205,KAB. GARUT,19791,18779,759,4,15,0
9/15/2021,3206,KAB. TASIKMALAYA,4572,4389,154,11,27,0
9/15/2021,3208,KAB. KUNINGAN,10988,10676,187,8,180,0
9/15/2021,3211,KAB. SUMEDANG,3816,3546,58,5,15,0
9/15/2021,3213,KAB. SUBANG,7429,7115,202,4,26,0
9/15/2021,3214,KAB. PURWAKARTA,5280,4863,352,6,24,1
9/15/2021,3218,KAB. PANGANDARAN,4033,3871,123,4,4,0
9/15/2021,3271,KOTA BOGOR,8212,7833,173,5,26,2
9/15/2021,3272,KOTA SUKABUMI,6624,6311,212,6,10,0
9/15/2021,3274,KOTA CIREBON,8929,8508,362,5,5,0
9/15/2021,3278,KOTA TASIKMALAYA,11480,11067,362,8,17,0
9/15/2021,3279,KOTA BANJAR,4337,4125,101,4,0,0
9/16/2021,0,BELUM TERIDENTIFIKASI,228359,223064,4617,91,127,3
9/16/2021,3201,KAB. BOGOR,39229,38873,130,28,0,0
9/16/2021,3204,KAB. BANDUNG,28718,27498,561,36,32,0
9/16/2021,3207,KAB. CIAMIS,12501,12088,226,6,25,0
9/16/2021,3209,KAB. CIREBON,20260,19565,658,6,12,0
9/16/2021,3210,KAB. MAJALENGKA,8911,8665,167,1,15,0
9/16/2021,3212,KAB. INDRAMAYU,11866,11252,539,4,6,0
9/16/2021,3215,KAB. KARAWANG,33802,32313,1450,2,15,2
9/16/2021,3216,KAB. BEKASI,29503,29023,360,7,47,0
9/16/2021,3217,KAB. BANDUNG BARAT,8339,8143,105,8,15,0
